Request,Tiempo Actualizar,Tiempo Llave
175,4759,1222
176,4655,1649
177,3785,2013
178,4899,1605
179,5081,2150
180,4505,1044
181,3649,2847
182,2395,1761
183,3564,1624
184,4173,2938
185,4016,2628
186,3318,1172
187,4518,1623
188,2122,1107
189,2942,2547
190,5010,1920
191,2801,1869
192,3278,1945
193,2042,2147
194,5057,2429
195,2904,2881
196,3353,2978
197,4240,1119
198,2915,1543
199,3103,1130
200,3503,2099
201,3658,1454
202,2394,936
203,4237,1245
204,2826,2913
205,4256,2698
206,4902,1871
207,4095,1310
208,2152,996
209,4083,1455
210,2543,2623
211,2788,2678
212,4355,1585
213,4050,2204
214,4571,2271
215,4232,1340
216,2427,2324
217,2638,2418
218,2617,2067
219,3708,2198
220,4769,1875
221,3033,2636
222,2060,2587
223,4509,1067
224,4047,1848
225,3650,2139
226,4464,1260
227,3404,2786
228,4950,2425
229,2112,2960
230,4477,1606
231,4024,2451
232,4345,2573
233,4349,2733
234,4661,2318
235,2638,1851
236,4907,2300
237,3755,2598
238,3742,1840
239,3264,2194
240,3188,2652
241,4073,1197
242,3465,1578
243,3930,1329
244,4783,1543
245,5062,2332
246,4375,2381
247,3750,2237
248,3034,1687
249,4021,2670
250,2129,1283
251,3932,2451
252,3436,2674
253,4596,1311
254,3855,1526
255,2280,2562
256,4692,1107
257,2774,2836
258,4459,1810
259,5042,1346
260,2659,1307
261,4957,2695
262,2120,2556
263,2392,1430
264,2235,1821
265,3551,2984
266,3223,2320
267,2137,2747
268,4510,1831
269,2522,2036
270,4911,2307
271,2871,1624
272,2545,1241
273,3117,1202
274,4125,1353
275,2835,2189
276,2492,2930
277,3691,2794
278,2771,1991
279,3415,1767
280,2378,2051
281,3325,1070
282,4621,2399
283,2705,2389
284,4523,1365
285,5104,1443
286,2861,2951
287,2974,2556
288,3238,1666
289,4011,1772
290,2037,1828
291,4971,1341
292,2399,2162
293,2396,2778
294,3855,2173
295,2141,1260
296,3658,1778
297,4906,1947
298,4062,2197
299,3086,2469
300,3155,2227
301,3917,1082
302,3663,1401
303,3413,1541
304,4288,2859
305,4798,2018
306,4143,1203
307,2942,2949
308,4780,2753
309,3995,2418
310,4113,2134
311,4829,2682
312,2713,2103
313,4034,1245
314,2149,1973
315,2210,1294
316,4784,1519
317,2346,2884
318,2170,1864
319,3389,2472
320,4581,1628
321,2263,1439
322,4352,1575
323,4316,2308
324,3971,1767
325,2611,1321
-,-,-
326,2748,2172
327,4691,2591
328,2784,2022
329,3014,1882
330,3825,1798
331,4690,2929
332,3336,2661
333,4540,2351
334,2575,1203
335,3865,1357
336,2352,2392
337,3357,2726
338,2256,2380
339,2375,1878
340,3794,2062
341,2801,1634
342,4131,1274
343,4271,1789
344,2163,2924
345,4980,1089
346,3867,1045
347,4271,2112
348,4862,1507
349,3095,1609
350,3790,2669
351,3568,1978
352,2431,2899
353,3942,2934
354,3952,2619
355,4069,2020
356,4825,1788
357,2370,1260
358,2897,1939
359,4889,1891
360,5102,2779
361,3121,1768
362,3767,2140
363,2955,2436
364,2865,2220
365,4343,2474
366,3602,2410
367,3382,1752
368,2816,2346
369,3307,2034
370,4132,2053
371,2773,1814
372,4851,2755
373,2253,1992
374,3380,977
375,3465,1108
376,3666,1557
377,3668,2312
378,2457,2846
379,2151,1856
380,3004,1185
381,4471,1608
382,3023,1393
383,4627,2302
384,4316,2693
385,4928,2493
386,4420,2166
387,4714,1644
388,2404,1624
389,3111,2760
390,4821,1077
391,4265,2825
392,4813,2724
393,2325,1788
394,4850,1187
395,3830,2163
396,4470,1107
397,3726,1938
398,3301,2754
399,2404,2447
400,3625,1614
401,2365,1391
402,3138,1457
403,3346,2560
404,4131,1431
405,4176,1912
406,2063,1896
407,2824,1834
408,2051,2667
409,2502,2258
410,4281,2134
411,5027,1711
412,3321,1013
413,3633,2193
414,4873,1057
415,3124,1665
416,2730,1683
417,3874,2149
418,4019,1907
419,2859,2090
420,3486,2300
421,4192,1603
422,3267,1823
423,2871,1363
424,4513,2387
425,3449,1551
426,3676,2283
427,3070,1854
428,3201,940
429,2651,1037
430,4910,1478
431,3087,2264
432,4887,1457
433,2681,1331
434,2055,2978
435,3794,2964
436,4207,2287
437,4882,2521
438,3820,2739
439,2116,2283
440,2920,2872
441,5035,2475
442,3321,1748
443,2311,1671
444,4643,1582
445,2971,2831
446,2445,2976
447,3626,2076
448,4225,1803
449,4414,2542
450,4930,1409
451,3875,1331
452,3323,2328
453,4983,2134
454,3392,2441
455,5063,2204
456,4830,2363
457,2547,1066
458,2813,2795
459,3687,2794
460,4910,1229
461,2994,2029
462,2085,2048
463,3259,2320
464,3952,2782
465,2090,2202
466,4145,2779
467,4826,1405
468,4477,2706
469,3604,2090
470,2151,1913
471,3060,2213
472,2843,2274
473,4892,1305
474,4803,1273
475,3047,2638
476,4988,1924
477,3833,1414
478,2748,2667
479,4765,1794
480,2765,1483
481,2239,1768
482,2350,1891
483,2305,2392
-,-,-
484,2929,2502
485,4872,2155
486,2756,1643
487,4156,2965
488,4481,1093
489,4497,2933
490,4229,2186
491,4093,1019
492,3117,1449
493,2223,2890
494,2837,2211
495,5044,1506
496,3601,1790
497,4676,2491
498,3202,2851
499,3910,1989
500,4109,2924
501,2206,1458
502,3955,1504
503,2754,1658
504,2538,1103
505,4489,1938
506,4066,1605
507,2685,2053
508,4137,1708
509,3089,2694
510,4793,2307
511,4442,2347
512,2508,1197
513,2436,1337
514,2062,1552
515,4395,1549
516,3334,1960
517,4256,2788
518,3193,2595
519,2788,2206
520,4569,2782
521,3397,2195
522,5046,1499
523,3281,1801
524,2755,1120
525,3261,1893
526,4912,2988
527,2956,1940
528,4339,1660
529,2244,2611
530,2249,2971
531,4761,1429
532,3251,1242
533,4908,2710
534,5089,994
535,3477,1469
536,2078,1671
537,3821,2040
538,3255,2113
539,4824,1434
540,4000,1287
541,4831,1954
542,3825,2316
543,3951,1432
544,3345,2173
545,2534,2194
546,4951,2018
547,3995,1046
548,2790,1569
549,4416,2205
550,4392,2795
551,3089,2772
552,2833,1049
553,4389,1835
554,2227,2908
555,5094,1612
556,5064,2292
557,2987,2298
558,2726,1697
559,2076,1091
560,3919,1662
561,4374,1941
562,3380,2498
563,2638,1976
564,4435,1015
565,4948,1869
566,5087,2495
567,4570,1504
568,2348,1268
569,5050,2750
570,4856,1521
571,3551,1485
572,2654,2675
573,3821,1382
574,2840,1703
575,2561,1346
576,2201,2136
577,2821,2815
578,4458,1724
579,2042,2818
580,4328,1659
581,2599,1083
582,2557,1065
583,3441,2540
584,4912,1662
585,3734,2832
586,3418,2242
587,4093,1936
588,4920,1480
589,2811,1127
590,2101,1030
591,2164,1112
592,4790,1483
593,3112,2270
594,3723,2635
595,2596,1765
596,3764,1865
597,3514,2056
598,2425,1934
599,2138,2519
600,2416,1673
601,2887,1893
602,4978,1930
603,3790,1627
604,4752,1752
605,4501,1750
606,3814,1827
607,3279,1542
608,4164,2277
609,4149,1137
610,3033,1506
611,2584,2656
612,2910,2488
613,4055,1044
614,4808,1757
615,3575,1324
616,3681,944
617,4047,2232
618,4736,2427
619,4646,1897
620,4826,1302
621,4976,2193
622,3130,1183
623,4067,1725
624,3303,2950
625,3442,2594
626,3041,2429
627,4635,2716
628,4477,1400
629,3027,2900
630,2996,2077
631,3301,2452
632,2472,1568
633,3633,2320
634,3056,2265
635,3189,1045
636,2339,1448
637,2687,1270
638,3760,1445
639,4991,2102
640,3676,1857
641,2822,1287
642,2339,1353
643,3543,1313
644,4505,1644
645,2507,944
646,4676,1033
647,4025,1625
648,4656,1212
649,4740,2189
-,-,-
650,3453,937
651,3579,1091
652,2068,1510
653,3147,2464
654,2912,1698
655,3704,2020
656,4459,2213
657,4573,1937
658,3363,2217
659,5052,1331
660,3011,2196
661,3252,2038
662,3426,1604
663,4220,2932
664,2856,1218
665,3647,1429
666,2071,2933
667,2828,2905
668,2976,947
669,2313,1089
670,3033,1382
671,2808,2275
672,2822,1972
673,3718,2494
674,4405,1071
675,3488,1946
676,2170,2952
677,3389,1116
678,4291,2652
679,2501,945
680,3510,1591
681,4642,2001
682,4594,1575
683,2079,1580
684,4303,1307
685,3672,1098
686,4182,1628
687,4523,1654
688,4811,1446
689,4440,1321
690,3040,1538
691,3575,2038
692,2159,1239
693,2114,1223
694,2784,1680
695,4537,1998
696,3525,1983
697,2101,1566
698,4167,2933
699,3225,1445
700,4431,1195
701,4329,2524
702,4964,2063
703,4224,1661
704,3424,1442
705,3785,1833
706,2137,1386
707,4444,1886
708,2579,929
709,2597,2096
710,2922,1949
711,2767,2236
712,3389,2317
713,4946,2386
714,4299,2154
715,2794,1369
716,3726,1326
717,4339,2661
718,2374,2559
719,2535,1423
720,3216,2055
721,2670,1123
722,4821,1880
723,3855,1019
724,4238,2456
725,2895,1034
726,3384,1089
727,2842,964
728,3516,2940
729,4051,2195
730,4633,1150
731,3617,1435
732,2961,1152
733,2292,1080
734,4443,2365
735,4078,1063
736,2767,2912
737,4564,2331
738,2673,1487
739,4492,2983
740,2121,1129
741,2843,2261
742,3558,2953
743,4955,1993
744,3453,1369
745,2038,1717
746,4481,1328
747,2074,2417
748,4408,2067
749,4272,2413
750,4303,2522
751,2380,2089
752,2115,1427
753,4889,2378
754,4714,2895
755,2720,1366
756,2732,1285
757,3921,1280
758,5101,2596
759,4090,2164
760,3015,1745
761,4052,2800
762,3030,989
763,4270,2859
764,3067,2271
765,3213,2725
766,3981,2337
767,3513,2661
768,4329,963
769,4416,2380
770,2745,1532
771,2869,1767
772,3168,990
773,4448,1926
774,3741,1656
775,4846,995
776,2735,1160
777,5021,2547
778,3888,1089
779,2275,1818
780,3211,1900
781,3648,1204
782,4474,1094
783,2847,2732
784,2373,1028
785,4237,1375
786,2875,1719
787,3160,1022
788,4555,1572
789,2697,1539
790,2254,2591
791,3091,1165
792,2898,1477
793,2326,1162
794,2752,1689
795,3128,2759
796,2212,1110
797,3800,2479
798,3887,2676
799,4730,2089
800,2827,1561
801,3570,2477
802,2927,2186
803,2825,1231
804,2506,1811
805,4859,1669
806,5085,2722
807,2437,2377
808,3621,1501
-,-,-
809,2675,1700
810,5007,1103
811,4645,2436
812,3743,2596
813,2071,2807
814,3247,1561
815,3804,1015
816,3794,1019
817,3745,2573
818,3660,1226
819,4474,2123
820,4540,2366
821,2645,2959
822,2993,2674
823,5080,2559
824,4926,1265
825,4508,2034
826,4607,2750
827,3413,2612
828,2401,1097
829,4513,2080
830,4379,1773
831,2533,2651
832,3832,1339
833,2965,975
834,3843,1927
835,2320,1819
836,2520,2531
837,2152,2791
838,3793,1131
839,4607,2125
840,2761,1217
841,4189,2569
842,4700,1770
843,3587,1347
844,3413,2866
845,2480,2834
846,3916,1560
847,4220,2320
848,2784,1704
849,2338,1127
850,3207,1650
851,3808,1188
852,3290,2602
853,2446,2733
854,3973,2092
855,3692,1819
856,3238,1498
857,4009,1241
858,4629,2965
859,3814,1474
860,2088,2545
861,4134,2143
862,3724,1410
863,3315,2528
864,2694,2173
865,4520,2711
866,3036,2529
867,2902,1319
868,2711,2374
869,4265,1676
870,3294,954
871,4705,1551
872,3476,1390
873,2328,2598
874,2509,2698
875,5108,1191
876,4516,971
877,2483,1739
878,3337,1115
879,3061,2574
880,3549,1282
881,3284,1203
882,2692,1391
883,3778,1393
884,4253,1670
885,4013,1949
886,4977,1569
887,2358,2443
888,2625,2541
889,4979,2085
890,3779,1138
891,4142,2621
892,4373,1214
893,2017,2324
894,4092,2297
895,4908,1514
896,2147,1500
897,4266,1055
898,3096,1779
899,4152,1738
900,3726,1540
901,3477,2438
902,4152,1147
903,4072,1338
904,4009,1653
905,4666,1626
906,3052,1187
907,2527,2084
908,4929,2180
909,4499,2234
910,2586,1434
911,3127,2243
912,4072,1217
913,2693,2485
914,3328,2113
915,4125,2762
916,3509,2761
917,3579,2946
918,4347,2400
919,4591,1464
920,3067,2267
921,4856,2769
922,3232,1059
923,4280,2360
924,2215,1938
925,4580,2222
926,2131,1881
927,2589,2525
928,3121,2385
929,3099,1385
930,3196,2820
931,4551,2839
932,2319,2286
933,4157,2777
934,2867,2602
935,3589,2257
936,3015,1497
937,4989,1347
938,3654,2406
939,4249,2040
940,2832,1244
941,2966,2569
942,4432,2335
943,4404,2668
944,2755,1958
945,3338,1947
946,3807,2144
947,4448,1609
948,2524,2059
949,3174,1826
950,2092,2066
951,3153,1518
952,4983,1535
953,3249,1721
954,2476,2198
955,5018,1685
956,4020,2214
957,2702,2744
958,4578,2930
959,3422,2757
960,5102,2222
961,2924,2781
962,3126,971
963,2019,2646
964,4090,1676
965,4467,2144
966,2274,2710
-,-,-
967,4584,933
968,2895,2272
969,2682,1707
970,4636,1082
971,4081,2241
972,3083,1475
973,3436,1010
974,4179,2381
975,3246,2038
976,2787,2215
977,4103,1036
978,3742,2131
979,2436,1175
980,3392,1787
981,5077,981
982,4554,2043
983,3033,2383
984,3619,2758
985,3945,2312
986,4569,1347
987,3067,2157
988,3007,2754
989,3186,2428
990,4584,1879
991,2079,2896
992,2993,2581
993,4535,1475
994,3820,1655
995,4710,2638
996,4379,1083
997,4721,1870
998,5106,2652
999,4053,1629
1000,4788,1585
1001,3509,1563
1002,5076,2708
1003,2016,1289
1004,2670,2424
1005,3329,2479
1006,2210,2230
1007,4970,2438
1008,2564,1749
1009,2736,2750
1010,3134,1179
1011,3574,2826
1012,5041,2000
1013,4297,1467
1014,4475,2961
1015,4064,2659
1016,4026,2334
1017,2749,2343
1018,3719,1187
1019,4980,992
1020,3368,2358
1021,4518,2982
1022,2137,1663
1023,3611,2189
1024,3299,2778
1025,3668,931
1026,3777,2651
1027,3795,2733
1028,3245,2471
1029,4825,1177
1030,4125,1471
1031,3626,2912
1032,4191,2189
1033,3882,1866
1034,3221,2734
1035,5086,2084
1036,2223,1788
1037,3368,2615
1038,4483,2329
1039,2478,2320
1040,4843,1238
1041,3333,2401
1042,4317,1971
1043,2438,1354
1044,4797,1327
1045,3562,1334
1046,2295,1579
1047,3643,2372
1048,2811,1762
1049,4093,2636
1050,4902,2393
1051,3761,1706
1052,5038,2446
1053,3257,2810
1054,4760,1166
1055,2987,2352
1056,5013,1094
1057,3645,2089
1058,2771,2561
1059,4996,2543
1060,3275,1317
1061,2628,1911
1062,2856,1390
1063,4944,2540
1064,3182,2123
1065,2206,1446
1066,2399,1244
1067,2422,1968
1068,2924,2008
1069,2915,1339
1070,2336,2673
1071,2104,2337
1072,4132,2681
1073,4837,1563
1074,4770,1284
1075,4220,1816
1076,2353,2327
1077,2708,2447
1078,2161,2697
1079,2544,1932
1080,2625,992
1081,2356,1070
1082,3382,2811
1083,3923,2880
1084,2810,2250
1085,2327,1209
1086,3096,2777
1087,3122,1275
1088,2999,1696
1089,3180,1786
1090,4917,1660
1091,3321,2349
1092,4997,2433
1093,3036,2894
1094,3776,952
1095,4244,2427
1096,2054,987
1097,4903,1601
1098,4434,2159
1099,3210,1788
1100,5107,2608
1101,2069,2101
1102,3828,1786
1103,4981,2716
1104,2073,1041
1105,3717,1230
1106,3853,1606
1107,2969,1677
1108,3146,1415
1109,4453,2179
1110,3081,1588
1111,3621,1815
1112,4815,2790
1113,5106,967
1114,3345,2356
1115,4893,2578
1116,3189,2795
1117,3054,1178
1118,4554,2663
1119,2315,2237
1120,3372,2211
1121,4405,1440
1122,3732,1679
1123,2360,1710
1124,2736,2685
-,-,-
1125,3426,1065
1126,2322,2405
1127,2834,2679
1128,2242,1609
1129,2197,1903
1130,4390,1830
1131,4720,2290
1132,3719,1452
1133,2251,2379
1134,3085,1451
1135,2357,1102
1136,4705,1463
1137,3901,2053
1138,2076,2022
1139,3102,1612
1140,4851,1447
1141,2412,1041
1142,2072,1416
1143,3654,1526
1144,2899,2939
1145,2648,1021
1146,3581,1628
1147,2631,2683
1148,3383,1262
1149,2371,2493
1150,2238,2658
1151,4672,2732
1152,2315,2149
1153,3525,1274
1154,4670,1710
1155,2020,1021
1156,4248,1017
1157,3325,2359
1158,2513,1816
1159,2966,1044
1160,4931,2481
1161,3019,1552
1162,2271,2707
1163,2988,2789
1164,3923,1295
1165,3490,1155
1166,2765,2703
1167,2059,1738
1168,3106,2310
1169,4441,2850
1170,4321,1825
1171,2109,2724
1172,4003,2259
1173,4467,2299
1174,3388,2296
1175,2390,1024
1176,3184,1454
1177,2241,1014
1178,2909,1360
1179,2885,1722
1180,2891,1883
1181,2169,1178
1182,2067,1894
1183,4361,1313
1184,2065,2123
1185,3386,1470
1186,4981,1852
1187,3824,2301
1188,3524,1209
1189,3187,1887
1190,4325,2122
1191,3229,1264
1192,2423,1791
1193,4154,2846
1194,2733,2510
1195,3469,2032
1196,4876,1072
1197,4802,2620
1198,2973,2448
1199,3229,2631
1200,4853,1788
1201,3202,1183
1202,3064,2974
1203,4238,2639
1204,4853,1909
1205,2133,2350
1206,4326,1343
1207,4340,986
1208,2503,2467
1209,2972,2385
1210,2823,2232
1211,4356,2711
1212,3655,2113
1213,3335,1455
1214,2950,1863
1215,3642,1655
1216,2163,1871
1217,3736,1803
1218,2579,1036
1219,2142,2916
1220,2594,2646
1221,4709,2117
1222,2684,1549
1223,3557,2692
1224,2494,1097
1225,4137,1126
1226,4223,1267
1227,3078,2617
1228,3467,1974
1229,2963,2297
1230,2772,1864
1231,3659,1786
1232,2282,2354
1233,4343,2529
1234,3145,1633
1235,4980,2390
1236,3003,2575
1237,2269,1455
1238,4255,2902
1239,4367,2225
1240,3066,2378
1241,3296,2543
1242,3472,2866
1243,2517,1921
1244,2046,2290
1245,3644,1573
1246,2439,2858
1247,2937,2726
1248,3174,2368
1249,2704,2717
1250,3226,2331
1251,2833,2846
1252,2102,1903
1253,4204,1451
1254,3862,2880
1255,2389,1722
1256,5038,2431
1257,4419,1586
1258,2954,2817
1259,2198,1240
1260,3842,2672
1261,3353,2726
1262,4755,1047
1263,2566,2381
1264,4990,2138
1265,4769,2421
1266,4057,2835
1267,3157,1035
1268,4307,2125
1269,2155,2619
1270,4405,1234
1271,2838,1678
1272,4662,1716
1273,2639,984
1274,3362,1732
1275,4850,2322
1276,3506,1622
1277,3268,1255
1278,4026,2162
1279,4600,1021
1280,4061,2219
1281,3982,2459
1282,4013,2257
1283,4771,1497
1284,5079,979
1285,2931,1400
1286,3852,2850
1287,4002,2662
1288,3521,2461
1289,4281,1483
-,-,-
1290,3939,2702
1291,4242,2731
1292,2964,1199
1293,4911,2424
1294,2417,2589
1295,4645,2583
1296,2724,1685
1297,3002,1090
1298,2791,2382
1299,3312,2534
1300,4304,2878
1301,2359,2808
1302,4776,1612
1303,3065,1698
1304,2112,2647
1305,2339,983
1306,2742,2476
1307,4146,2824
1308,3666,1902
1309,3280,2848
1310,3662,2073
1311,2875,1923
1312,4485,2285
1313,3563,2294
1314,4429,2367
1315,2144,2385
1316,2235,1826
1317,3023,1657
1318,2801,1217
1319,3805,1039
1320,4652,2453
1321,2485,2830
1322,5093,2865
1323,2428,2096
1324,3383,1323
1325,3662,1853
1326,4473,966
1327,4884,1181
1328,3670,2694
1329,2042,2199
1330,4314,1181
1331,4616,1912
1332,4809,1869
1333,4933,1732
1334,2177,1390
1335,3378,2855
1336,2190,1133
1337,4900,1068
1338,3645,1177
1339,5097,1430
1340,3202,2270
1341,2880,1299
1342,5026,1252
1343,5075,2492
1344,4733,2274
1345,5067,1180
1346,3593,1501
1347,3587,2508
1348,4509,2186
1349,3212,2517
1350,4994,1111
1351,2879,1978
1352,2734,1594
1353,4081,958
1354,4123,1086
1355,2227,1118
1356,2376,950
1357,3691,1477
1358,5094,1956
1359,4449,2389
1360,4894,2011
1361,2684,1754
1362,2515,1073
1363,3506,2252
1364,2494,1583
1365,4884,1415
1366,3423,2652
1367,4512,2082
1368,3403,2133
1369,4370,2325
1370,4653,2021
1371,5001,2920
1372,2461,2770
1373,2738,1522
1374,2501,2535
1375,4244,1556
1376,4182,1929
1377,2632,1938
1378,4154,2403
1379,2382,1840
1380,3656,2586
1381,5037,2325
1382,5092,1268
1383,3354,1262
1384,4906,2259
1385,2218,2049
1386,3765,1627
1387,4873,2849
1388,3539,946
1389,2887,1697
1390,4309,1914
1391,4984,1192
1392,2336,1859
1393,4435,2955
1394,3363,2302
1395,2371,2217
1396,3710,2744
1397,3326,2141
1398,3805,2006
1399,5058,1128
1400,4418,940
1401,4741,1164
1402,2135,1990
1403,2455,1687
1404,3464,1008
1405,2076,2254
1406,3522,2107
1407,4571,2038
1408,2444,2443
1409,2496,2094
1410,4803,1281
1411,4193,1988
1412,4937,1934
1413,2417,1751
1414,2395,2803
1415,2976,2747
1416,2602,1957
1417,4741,1582
1418,4640,1005
1419,4372,2112
1420,4361,2836
1421,3220,2971
1422,2252,2499
1423,4664,1467
1424,2832,1816
1425,4024,2132
1426,4741,1306
1427,4724,1117
1428,4286,1218
1429,4506,2292
1430,3296,1092
1431,3578,930
1432,2550,1031
1433,3148,1198
1434,4325,1830
1435,2067,2612
1436,4783,1609
1437,2401,2181
1438,3608,1603
1439,4985,1818
1440,4863,1921
1441,4787,2505
1442,4311,1252
1443,2360,2491
1444,4040,1845
-,-,-
1445,3811,2117
1446,2438,1828
1447,3090,2740
1448,2660,2125
1449,4000,1866
1450,4274,1311
1451,2015,977
1452,2342,1309
1453,2686,1027
1454,2918,1817
1455,4840,2211
1456,3829,1886
1457,4200,2859
1458,5075,1997
1459,3494,1574
1460,3925,2607
1461,4283,1323
1462,2765,1732
1463,2889,1868
1464,3485,1227
1465,4652,1618
1466,3794,1926
1467,4419,1016
1468,3590,1394
1469,2682,2395
1470,2983,1630
1471,3075,2742
1472,5002,2601
1473,2124,2308
1474,3883,2557
1475,2176,1732
1476,4575,1054
1477,2787,1551
1478,3231,1711
1479,4913,1067
1480,4642,2980
1481,2164,2192
1482,4477,1213
1483,3468,1280
1484,2216,1374
1485,2610,2364
1486,3587,2280
1487,3282,2126
1488,2446,2522
1489,3300,2582
1490,3316,1430
1491,2595,2485
1492,2921,2921
1493,2573,2550
1494,3805,1519
1495,4269,1920
1496,4866,2094
1497,4473,1940
1498,4466,2711
1499,5085,2570
1500,3245,1151
1501,4997,1966
1502,2520,1187
1503,4573,2162
1504,4733,1252
1505,2445,2742
1506,2851,967
1507,4052,1756
1508,4215,2791
1509,4397,1644
1510,2895,2485
1511,4059,2067
1512,3397,2893
1513,3933,1604
1514,4620,1121
1515,4805,2786
1516,3018,2262
1517,3867,2903
1518,3202,2282
1519,3577,2876
1520,2074,2611
1521,3573,1395
1522,5082,1503
1523,4279,1853
1524,3639,1696
1525,4848,2559
1526,3485,2765
1527,2746,2745
1528,3695,2926
1529,4521,2310
1530,2434,2021
1531,3759,1266
1532,5095,1259
1533,5030,2327
1534,2871,1606
1535,4227,2625
1536,4249,2328
1537,4361,1189
1538,2239,2750
1539,3631,2204
1540,2911,2847
1541,4027,1714
1542,2929,2329
1543,4269,2792
1544,4144,2091
1545,4699,2424
1546,2234,955
1547,3151,2002
1548,2312,1867
1549,4223,1158
1550,3909,1749
1551,4300,1427
1552,2084,1702
1553,3935,1212
1554,2351,2446
1555,4968,1351
1556,2385,2983
1557,3216,2536
1558,4559,2197
1559,2309,1765
1560,4933,2525
1561,3506,2132
1562,3917,2554
1563,3672,1760
1564,2379,1456
1565,4260,1677
1566,3737,952
1567,2729,2926
1568,2787,977
1569,3218,1611
1570,2401,2926
1571,2506,2287
1572,4958,1629
1573,2298,2427
1574,3132,2781
1575,2257,2644
1576,5044,1084
1577,2481,2467
1578,3399,2041
1579,3229,1874
1580,2802,1268
1581,2784,1453
1582,2164,2937
1583,4134,1236
1584,3979,2804
1585,5067,1830
1586,3016,930
1587,4556,2175
1588,2644,2465
1589,2216,1496
1590,3877,1040
1591,3452,2670
1592,2370,2320
1593,4138,2817
1594,3296,2530
1595,4447,1048
1596,2395,2932
1597,2484,2014
1598,3649,1433
1599,3868,2631
1600,3042,2965
1601,2114,2624
1602,2534,2477
1603,4943,2260
1604,4903,2706
1605,4249,1929
1606,3312,1944
1607,3632,2136
1608,5033,2511
1609,2485,1750
-,-,-
