Request,Tiempo Actualizar,Tiempo Llave
288,1820,2515
289,4614,2448
290,3478,2574
291,4200,2751
292,2157,2615
293,2556,1892
294,3715,1953
295,3542,1976
296,1847,1351
297,3993,2580
298,2590,1612
299,1861,1516
300,3424,2451
301,3276,2428
302,4445,1852
303,1900,1205
304,2180,2876
305,4335,2614
306,3326,2734
307,1983,2152
308,3183,1535
309,3494,2388
310,4147,2200
311,3896,3167
312,3028,3257
313,4314,3044
314,2540,2129
315,3548,2651
316,4234,2018
317,4546,1736
318,3696,2994
319,3967,1739
320,4169,1894
321,2256,2389
322,1937,2486
323,3470,2047
-,-,-
324,3381,2715
325,3567,2041
326,4062,2317
327,3060,2923
328,3945,2445
329,2998,2969
330,4377,1550
331,2512,3258
332,2056,1817
333,1730,1411
334,3768,2165
335,3848,2351
336,3176,2345
337,1727,1671
338,1690,2960
339,2963,3380
340,2102,1483
341,2046,3296
342,3986,3197
343,4496,1348
344,2685,2095
345,1909,2832
346,3139,2194
347,4487,2830
348,4153,2650
349,3352,1406
350,3481,3202
351,3218,2331
352,3438,1472
353,3491,1667
354,2142,1565
355,2063,1219
356,2347,1458
357,4287,1977
358,4477,3210
359,2716,2960
360,4016,2630
361,2696,2411
362,2805,1537
363,2101,1655
364,4608,2123
365,4357,3142
366,3989,3153
367,3837,2776
368,2658,3265
369,4137,2111
370,4239,2215
371,2292,2881
372,2246,1293
373,3994,1323
374,4656,2034
375,3790,1798
376,2410,2477
377,2618,1291
378,4442,1735
379,3145,3202
380,1700,1896
381,3628,1405
382,4213,1872
383,4544,2715
384,2097,2561
385,1783,3213
-,-,-
386,3034,1291
387,3760,3214
388,4562,2166
389,3516,3287
390,4034,1852
391,3765,2392
392,4003,2213
393,1984,2561
394,2310,1909
395,4448,2303
396,1785,1482
397,2347,2536
398,2684,2850
399,1887,2456
400,4494,2841
401,3196,2257
402,3190,2128
403,1817,2011
404,3877,3089
405,1864,2427
406,4182,1203
407,2492,2792
408,4030,1594
409,4622,2852
410,2488,1821
411,3002,2853
412,1881,2519
413,2870,1567
414,4232,1828
415,1889,1591
416,3123,1829
417,2021,3288
418,3754,2967
419,1934,1359
420,2250,1781
421,3312,1928
422,2344,1427
423,1935,3002
424,2752,2886
425,4655,2505
426,3684,1284
427,2746,2651
428,3152,1689
429,2045,2907
430,2438,2065
431,3453,1658
432,2325,1593
433,3159,1922
434,4595,1366
435,3166,1814
436,2043,3125
437,3755,2183
438,2237,3176
439,3787,2526
440,4239,1608
441,3998,1492
442,3096,2598
443,4406,2034
444,4157,3166
445,2836,1709
446,4013,2407
447,3010,2769
448,3675,2261
449,2171,3191
-,-,-
450,2376,1899
451,2179,2549
452,1724,2812
453,3167,2488
454,3326,2551
455,3260,1457
456,2464,3155
457,4365,2648
458,2750,2635
459,3150,3222
460,2145,1320
461,4652,1656
462,3961,2345
463,3929,2568
464,2999,3133
465,3448,1531
466,3208,1947
467,3397,2105
468,3439,1498
469,4291,1492
470,4004,3109
471,2932,2659
472,4031,2990
473,4615,3106
474,3846,2936
475,2136,2665
476,3432,2807
477,3798,2362
478,1772,2060
479,3388,1244
480,2583,3115
481,4425,1612
482,2103,2879
483,2232,2783
484,3176,2068
485,2285,3038
486,3526,2976
487,2277,2930
488,2720,2935
489,2074,1702
490,2543,2312
491,3849,2068
492,4309,1763
493,2234,1880
494,1734,3233
495,3569,1695
496,2714,2699
497,3407,2585
498,4307,1868
499,2847,2060
500,1953,2395
501,1855,3113
502,2794,2463
503,3242,2468
504,2043,3337
505,3626,2878
506,2104,2576
507,3455,1957
508,2608,2871
509,3741,2536
510,3141,3188
511,1986,3069
512,2637,3371
513,4465,2725
-,-,-
514,2564,3332
515,2467,1435
516,3922,2149
517,4612,3045
518,4435,1473
519,3100,2547
520,2336,2869
521,2331,1255
522,1867,3248
523,2031,1646
524,3346,1289
525,3955,2700
526,2767,1832
527,4244,3336
528,3993,2244
529,2227,1518
530,4347,1932
531,2924,1430
532,4043,1730
533,4404,1693
534,2865,2976
535,2022,2870
536,4350,3164
537,2112,2902
538,2161,2314
539,3336,2176
540,2411,2843
541,2107,2653
542,4017,2676
543,3443,1673
544,4186,2303
545,4495,2084
546,2502,2583
547,4422,1238
548,2698,3360
549,2831,2971
550,4625,2646
551,4448,2889
552,3616,1933
553,2677,1655
554,4305,2586
555,2418,2260
556,3238,1848
557,2738,1967
558,4623,1208
559,3525,1658
560,3568,1429
561,4416,2930
562,1708,1403
563,2382,2870
564,1683,2651
565,1943,2850
566,2455,1732
567,2903,2490
568,4253,2403
569,1811,1724
570,3633,3359
571,4199,1562
572,2351,2997
573,4355,2259
574,2402,2579
575,2626,2326
576,3945,1883
577,2994,3366
578,3333,2606
-,-,-
579,1941,2195
580,3273,1236
581,4453,3012
582,2071,2842
583,4637,2993
584,3170,2808
585,2532,2439
586,2953,1961
587,2554,2101
588,3802,2849
589,4140,3339
590,4125,2216
591,2897,3240
592,2067,2318
593,3547,2299
594,3172,1604
595,1753,1873
596,1681,2601
597,2135,2165
598,3214,1254
599,3994,2802
600,2404,3243
601,3369,2855
602,3096,3149
603,4431,3171
604,2322,2562
605,3873,2650
606,4089,1677
607,3094,3062
608,3932,2741
609,3972,2020
610,4601,1872
611,4608,1482
612,1767,1497
613,2652,3116
614,1958,2354
615,3979,1695
616,2759,2222
617,3727,3263
618,4052,3305
619,3804,3364
620,2487,1515
621,4055,1880
622,3761,2206
623,3371,2445
624,4311,2340
625,3186,3070
626,2891,3043
627,3947,1843
628,4418,3379
629,2995,2419
630,1707,2019
631,3420,1226
632,3959,2090
633,2114,1709
634,2563,1221
635,3658,2011
636,3577,3213
637,3567,2156
638,1906,2297
639,4166,1848
-,-,-
