Request,Tiempo Actualizar,Tiempo Llave
507,7692,4125
508,5842,3686
509,6155,2417
510,5029,4530
511,3746,5823
512,6149,3392
513,3889,5230
514,5891,2249
515,4518,5836
516,6050,4689
517,6633,4285
518,4030,5134
519,6980,4142
520,6222,4917
521,3547,5606
522,6069,3724
523,3833,2210
524,6972,3639
525,7314,3547
526,4826,3685
527,7259,3897
528,3686,2395
529,6632,4492
530,3572,3236
531,4785,2558
532,6772,2981
533,4825,4790
534,2939,3296
535,6790,5163
536,6901,5801
537,6612,4793
538,5183,3572
539,3851,5037
540,4405,3577
541,6376,4581
542,4445,3332
543,6057,5440
544,3076,2373
545,5232,3373
546,3531,3475
547,6117,2366
-,-,-,ERROR
548,4860,6082
549,7069,3695
550,4430,1924
551,6301,2021
552,6907,4377
553,3645,2009
554,6223,6081
555,5778,2133
556,7649,4243
557,7124,3482
558,4482,4453
559,6603,5193
560,3174,5865
561,4045,1978
562,7345,5436
563,7742,2281
564,5034,4171
565,6275,4335
566,5200,5453
567,5469,2073
568,7085,3727
569,3216,5727
570,3607,4154
571,5653,5386
572,7234,4266
573,5073,5123
574,4947,2511
575,7889,2608
576,3507,3832
577,6869,2119
578,5422,2066
579,5586,4847
580,4863,4641
581,4923,5702
582,3510,5520
583,3083,2967
584,2836,4954
585,7671,5127
586,4545,5719
587,3275,5977
588,4168,2038
589,5410,5188
590,4209,5087
591,5980,3615
592,4548,5451
593,5321,3342
594,6658,2821
595,4499,2049
596,3796,2154
597,5519,2737
598,7379,4889
599,7127,4100
600,4226,2935
601,4984,4255
602,6400,5163
603,3947,4673
604,6612,5899
605,6882,2374
606,5833,4843
607,6758,5328
608,2886,3251
609,6919,3307
610,5941,2460
611,5056,3535
612,6645,1966
613,5244,2208
614,5520,3686
615,6459,2128
616,4789,3370
617,5857,5010
618,5176,3354
619,5680,2737
620,5812,5589
621,7678,2383
622,6289,3909
623,3177,3336
624,5868,6020
625,7218,5906
626,4066,5256
627,6567,3428
628,7584,4503
629,7823,4371
630,5646,2341
631,5380,5131
632,5055,5095
633,5638,4236
634,6807,2292
635,5712,5064
636,7103,5986
637,3045,2817
638,3368,5958
639,3860,4499
640,2956,4975
641,6592,5278
642,5529,5725
643,7754,5073
644,3914,5067
645,6958,3044
646,4155,3588
647,6626,4575
648,3658,3282
649,4916,3366
650,6275,5851
651,6128,2678
652,7377,5584
653,5879,2014
654,3513,3472
655,7371,5477
656,6545,2668
657,4996,5238
658,6422,3289
659,5223,2524
660,7026,2796
661,6648,5299
662,4018,4652
663,7294,2119
664,4952,5101
665,5023,4663
666,3220,5669
667,4989,2370
668,7728,5965
669,7736,2426
670,4311,4097
671,6697,2662
672,7423,4494
673,4837,3524
674,5738,2417
675,4096,3012
676,4105,2190
677,4341,3368
678,3151,5832
679,3987,4593
680,4052,6041
681,6286,1977
682,7392,4511
683,3897,2319
684,7100,5648
685,7246,3213
686,4019,5793
687,6226,4581
688,7183,2653
689,4517,3283
690,5724,4269
691,6627,4106
692,4644,3943
693,4727,1897
694,7136,3955
695,3089,3266
696,7272,5516
697,3306,2601
698,3736,3911
699,5539,5392
700,7618,5680
701,7621,4222
702,3098,2873
703,6541,4689
704,5188,4919
705,5408,2958
706,6157,2226
707,6870,5096
708,3464,6064
709,4719,3491
710,5300,4720
711,6189,2513
712,5026,6040
713,4566,1902
714,7405,4251
715,6156,2717
716,5014,5251
717,7573,6008
718,7002,4695
719,4474,3566
720,4190,2860
721,3784,2141
722,5559,3162
723,4905,3493
724,4592,5030
725,3111,5338
726,4200,3503
727,7625,6044
728,6097,4599
729,6090,2836
730,4629,2279
731,6273,3781
732,6113,3393
733,4429,5454
734,6132,4711
735,7073,3500
736,7590,2939
737,5386,5989
738,6850,3814
739,5645,2379
740,3992,5358
741,5076,2574
742,3965,2738
743,5118,4838
744,4920,2341
745,4780,3380
746,6567,1997
747,4417,4229
748,6903,4519
749,7073,2018
750,7450,2739
751,5005,4975
752,5089,4394
753,5454,2865
754,5813,2808
755,4504,2590
756,6228,2694
757,2822,5694
758,3803,2474
759,6713,4109
760,7780,4101
761,3356,2813
762,2991,4173
763,4568,2714
764,7226,5814
765,4417,5575
766,4737,3024
767,6988,4303
768,7405,3230
769,4506,4510
770,4437,5103
771,7897,4528
772,7872,2943
773,6701,3062
774,3794,2841
775,3946,5884
776,2936,2860
777,2939,4041
778,7048,4174
779,7062,2165
780,3845,3817
781,6689,3528
782,5473,2187
783,4203,4584
784,5304,5280
785,5774,4783
786,6452,5124
787,6303,3913
788,7223,4759
789,5947,4246
790,6940,4390
791,5380,2798
792,6743,3301
793,5516,5189
794,5687,3215
795,6049,3529
796,5934,3521
797,6399,3682
798,6862,5186
799,3423,3526
800,6880,4913
801,2945,4347
802,5634,5160
803,5186,3922
804,7889,4731
805,3578,5511
806,3650,4836
807,6013,5072
808,6119,3123
809,7588,3901
810,3533,1965
811,4175,5150
812,7341,5986
813,7054,2118
814,3331,2712
815,4647,3294
816,5220,2231
817,6381,2872
818,5897,5609
819,4512,5167
820,4246,4689
821,3025,3494
822,5213,3184
823,4332,2059
824,5514,2819
-,-,-,ERROR
825,2928,3590
826,5491,4055
827,4685,4586
828,7290,2291
829,3165,4885
830,4363,2282
831,6371,4117
832,4564,4051
833,3492,2541
834,5673,2600
835,4037,2449
836,7182,5054
837,6174,5875
838,7894,3947
839,7525,2015
840,3885,2345
841,3172,4971
842,5748,4082
843,3647,3080
844,5016,2942
845,6436,2952
846,6279,3628
847,6607,3481
848,3265,3573
849,7220,3552
850,7768,4154
851,7817,2078
852,6808,4676
853,3559,3266
854,5137,3109
855,5113,5188
856,3396,2794
857,5364,5104
858,3870,4248
859,7728,3039
860,5385,4642
861,7407,3409
862,7451,2930
863,6008,3853
864,3389,2098
865,5761,3020
866,7584,3752
867,7139,3992
868,6893,5041
869,6603,3166
870,6581,3464
871,3916,4853
872,7876,2930
873,3386,3968
874,4257,5882
875,7226,4254
876,3265,3119
877,4761,5518
878,7762,3382
879,4391,3816
880,7413,4832
881,3874,2333
882,6434,2755
883,7742,1970
884,5967,5280
885,3691,3604
886,3666,4614
887,7572,5352
888,6638,3815
889,4432,3385
890,7874,5527
891,7248,2238
892,3388,4550
893,6130,4438
894,2843,3054
895,6624,4839
896,4640,2397
897,4690,2614
898,6072,4841
899,4428,5192
900,4795,3972
901,6144,5669
902,5858,3000
903,4304,2259
904,4720,2115
905,2846,4462
906,3392,4263
907,3577,3083
908,6451,3989
909,3516,4584
910,6648,3960
911,7315,5645
912,5139,5970
913,3964,2331
914,2836,2697
915,7038,3146
916,7550,2399
917,5416,1901
918,3404,4960
919,2951,3074
920,5646,4569
921,4373,4407
922,4843,4986
923,5672,5502
924,6209,2725
925,3842,4739
926,7676,3851
927,3913,5663
928,7655,4263
929,6454,4538
930,6464,3994
931,7272,4137
932,3934,3722
933,4544,3568
934,6551,2519
935,7575,3776
936,5326,3700
937,3862,5326
938,3324,4103
939,7864,2852
940,3130,2886
941,3694,4593
942,4573,3693
943,7174,2462
944,3100,3897
945,5278,2356
946,5646,4914
947,5799,2841
948,7842,4645
949,3490,6007
950,4720,3962
951,4103,3688
952,7758,3581
953,6284,4917
954,6691,4847
955,2806,5554
956,3023,1984
957,5284,5381
958,3756,5471
959,7510,5616
960,5836,5084
961,6695,5918
962,7812,3604
963,3611,2399
964,6448,5623
965,4142,4352
966,6342,5961
967,6843,5890
968,6072,2149
969,7054,5748
970,5718,3270
971,7744,2531
972,6932,4402
973,7373,4162
974,4645,5948
975,6316,4744
976,7422,4653
977,4756,4349
978,6482,2728
979,5034,4387
980,5812,4179
981,6580,3041
982,5666,3975
983,4649,4264
984,4518,1949
985,6319,4267
986,6528,2514
987,7610,4191
988,7345,4004
989,4451,3936
990,5175,2150
991,2975,4666
992,6410,3707
993,4836,4627
994,6031,5800
995,3515,2319
996,6957,5314
997,5391,5046
998,6440,5565
999,6978,5887
1000,6609,4973
1001,3972,5377
1002,4468,4602
1003,5314,4444
1004,7479,4560
1005,5728,2111
1006,5823,5312
1007,6280,2008
1008,4576,2102
1009,6833,5702
1010,7661,4018
1011,4703,3586
1012,5280,4045
1013,6731,4452
1014,7240,2144
1015,3236,4868
1016,4931,1926
1017,7878,2511
1018,4634,3275
1019,3313,5968
1020,7501,5740
1021,4411,3682
1022,4795,3905
1023,3974,2830
1024,7127,2529
1025,4353,5412
1026,4768,2675
1027,7333,2906
1028,7053,4470
1029,3443,1916
1030,3189,3186
1031,4352,4456
1032,5658,2360
1033,4161,2604
1034,6260,4497
1035,5704,3822
1036,4496,5581
1037,6668,3007
1038,3052,2678
1039,6032,5934
1040,6283,2185
1041,3673,3333
1042,6448,4138
1043,4999,2342
1044,5306,5028
1045,6207,5971
1046,4287,4677
1047,5085,5592
1048,6770,4960
1049,5656,4274
1050,6727,4320
1051,3887,5230
1052,7062,3498
1053,7549,2341
1054,5915,2674
1055,4552,4287
1056,5456,3189
1057,4583,3855
1058,4457,4164
1059,3541,5953
1060,6324,2685
1061,7450,3595
1062,6195,2796
1063,6456,4628
1064,7048,4589
1065,5016,3812
1066,5005,3065
1067,6396,5422
1068,4291,3677
1069,5753,4268
1070,4934,4384
1071,2984,5468
1072,6748,5440
1073,5096,5847
1074,7036,2078
1075,4199,5377
1076,4583,4757
1077,5379,2943
1078,5803,3456
1079,4031,4039
1080,5535,4102
1081,5688,3146
1082,5580,2982
1083,3600,3019
1084,6799,3752
1085,7615,2970
1086,4838,4068
1087,2814,2538
1088,5660,4648
1089,5323,6028
1090,6147,3013
1091,6201,5454
1092,4935,4707
1093,3923,2729
1094,7173,2374
1095,6077,4687
1096,5868,2466
1097,4764,3590
1098,4125,5030
1099,5450,2863
1100,7888,2722
1101,5565,1965
1102,3398,6029
1103,6483,6013
-,-,-,ERROR
1104,7385,4973
1105,4492,5196
1106,4643,3228
1107,3033,5592
1108,5722,2305
1109,5587,5583
1110,6911,3220
1111,7646,3252
1112,6578,2472
1113,5813,4454
1114,7880,2612
1115,5850,5875
1116,3639,5894
1117,7100,5047
1118,6013,4299
1119,7626,2596
1120,3851,3730
1121,6681,3871
1122,6073,2758
1123,6721,4330
1124,3243,3765
1125,3534,2241
1126,7030,3610
1127,4042,5739
1128,6293,4721
1129,7683,1998
1130,3270,2212
1131,4993,4183
1132,3076,2055
1133,4023,2991
1134,3493,4087
1135,7474,2466
1136,6696,2591
1137,4575,4199
1138,3546,5809
1139,4807,3987
1140,6062,5667
1141,2938,2784
1142,6446,5581
1143,2929,5313
1144,7459,2757
1145,5382,4907
1146,3658,4400
1147,6551,2867
1148,4600,4518
1149,5753,1940
1150,4606,5237
1151,5771,4762
1152,4518,5302
1153,6548,4546
1154,5707,3059
1155,3319,4596
1156,7388,2127
1157,6516,3669
1158,5177,5448
1159,5057,2658
1160,5700,2048
1161,4071,3826
1162,6367,4504
1163,5827,5530
1164,4910,4146
1165,6742,6028
1166,6537,3115
1167,7103,4933
1168,4693,5671
1169,5616,3157
1170,6382,3822
1171,7004,3665
1172,7789,3369
1173,7109,4070
1174,6116,3142
1175,6000,3316
1176,2935,3099
1177,4864,3223
1178,4337,4385
1179,3384,1926
1180,4153,2921
1181,6551,1939
1182,7782,2320
1183,4711,2025
1184,7058,4440
1185,6322,5173
1186,3954,3870
1187,5536,3230
1188,3876,4208
1189,3891,4936
1190,6671,2682
1191,6360,4853
1192,2832,5621
1193,5975,2989
1194,6596,5813
1195,3364,4262
1196,3874,3235
1197,7297,3255
1198,5671,6005
1199,4321,3485
1200,4109,5868
1201,3714,4905
1202,2882,3854
1203,6462,2172
1204,7568,2011
1205,5989,5096
1206,3534,4577
1207,5738,5964
1208,5934,3990
1209,6464,3242
1210,4541,4907
1211,6307,3196
1212,5878,3577
1213,5009,2055
1214,6669,2242
1215,2841,2784
1216,3537,4353
1217,6535,4657
1218,4672,5550
1219,7183,2927
1220,7059,5462
1221,4764,3284
1222,7502,5499
1223,4368,4234
1224,4227,3089
1225,5406,5987
1226,4720,3227
1227,7848,3169
1228,2935,3831
1229,4545,2914
1230,6011,4301
1231,4386,2287
1232,7467,3065
1233,6992,4553
1234,5829,3662
1235,6322,2914
1236,3764,4880
1237,7609,4990
1238,5102,3112
1239,7056,6064
1240,3829,4092
1241,5778,3808
1242,7546,3116
1243,7325,3491
1244,4281,2525
1245,5735,3711
1246,6652,2959
1247,3209,4233
1248,4412,4290
1249,3010,2013
1250,5165,3053
1251,3489,3206
1252,5646,2735
1253,5550,3021
1254,3281,5601
1255,4387,4798
1256,6671,2269
1257,4140,2298
1258,7340,3328
1259,7240,5481
1260,5853,4644
1261,4153,3945
1262,4434,3329
1263,5646,4423
1264,5229,6002
1265,6109,4343
1266,5322,2903
1267,4654,3129
1268,4821,5486
1269,6440,4913
1270,3857,5104
1271,7586,3186
1272,4089,4697
1273,4245,2191
1274,4905,4384
1275,3204,2913
1276,7124,2948
1277,4528,5374
1278,4760,5982
1279,6414,2866
1280,4591,3891
1281,7202,1974
1282,7033,6077
1283,2805,5740
1284,3624,5762
1285,5965,2842
1286,5207,3899
1287,5288,2456
1288,4235,5482
1289,7417,3801
1290,4715,5266
1291,7774,3897
1292,3657,2520
1293,4200,4275
1294,6016,5896
1295,3725,4556
1296,3728,2984
1297,3978,5016
1298,4524,2907
1299,7139,2022
1300,6998,3259
1301,5497,2329
1302,5105,4146
1303,6998,5804
1304,5675,5797
1305,7777,2162
1306,6070,3125
1307,7059,3097
1308,5477,4311
1309,4559,2684
1310,4058,2445
1311,6402,2764
1312,6186,5664
1313,4552,3952
1314,4024,2723
1315,4725,4854
1316,4786,1983
1317,3964,2668
1318,5639,5781
1319,7723,5004
1320,3140,3928
1321,4929,5130
1322,4435,2717
1323,5636,1892
1324,6747,2945
1325,4512,1938
1326,5870,3842
1327,7008,5690
1328,3410,5058
1329,5325,5201
1330,5803,4429
1331,5012,2209
1332,3294,3304
1333,7568,3052
1334,5033,4430
1335,5194,2655
1336,5917,4640
1337,5236,4579
1338,3673,4732
1339,5713,2142
1340,2924,5220
1341,5590,2222
1342,5419,4724
1343,7593,3270
1344,6883,5124
1345,3661,2752
1346,6270,5051
1347,6433,2949
1348,6110,4495
1349,5328,3312
1350,3163,3988
1351,2989,2030
1352,4369,3454
1353,6613,4524
1354,5141,2188
1355,6383,3420
1356,4709,4628
1357,4394,3804
1358,7684,5864
1359,7783,5409
1360,6380,3483
1361,6069,5558
1362,4099,4554
1363,6909,4958
1364,6972,3914
1365,5917,3734
1366,6656,2258
1367,3927,3578
1368,6050,4477
1369,7244,3682
1370,6800,4157
1371,6018,5515
1372,3514,4221
1373,3009,5871
1374,2811,3101
1375,2980,5008
1376,3989,5777
1377,6463,2663
1378,4907,5333
1379,7879,3650
1380,4040,4904
1381,4473,5514
-,-,-,ERROR
1382,6801,2877
1383,4014,4309
1384,4869,3128
1385,4201,3810
1386,4166,5148
1387,6754,3764
1388,7129,3357
1389,7426,4173
1390,5872,5581
1391,7247,5190
1392,6560,5596
1393,6137,4721
1394,3380,5102
1395,7225,3887
1396,7810,4541
1397,6340,4366
1398,4822,2653
1399,7215,5360
1400,5185,5110
1401,7684,3249
1402,6490,2906
1403,6130,5425
1404,6844,5648
1405,3859,2858
1406,5674,3053
1407,5200,3745
1408,3189,4619
1409,2890,2989
1410,7708,5427
1411,5026,3634
1412,5727,3121
1413,7624,5566
1414,3630,2555
1415,6153,3766
1416,7080,3349
1417,4502,2582
1418,5937,2006
1419,7282,5311
1420,6330,5661
1421,5294,2127
1422,5030,4687
1423,7151,5203
1424,5950,4206
1425,7402,1932
1426,7378,3664
1427,3898,2323
1428,6908,5797
1429,2909,2687
1430,7192,5023
1431,2957,4824
1432,3044,2151
1433,6709,4275
1434,3839,2705
1435,4792,5859
1436,3351,4489
1437,3200,3889
1438,6448,2940
1439,7261,3526
1440,3391,4380
1441,3588,5483
1442,7554,5423
1443,3519,4217
1444,5068,3051
1445,6297,3744
1446,6741,3916
1447,6110,4458
1448,6951,5622
1449,6949,2112
1450,4518,4963
1451,4624,2468
1452,5824,3557
1453,5565,4960
1454,7283,3960
1455,7794,3731
1456,7464,2239
1457,7843,2120
1458,5061,3845
1459,5303,2283
1460,4294,4895
1461,5642,3953
1462,3142,4299
1463,3240,2089
1464,3681,3778
1465,5132,2992
1466,6723,3206
1467,6035,4844
1468,5920,4742
1469,5995,2994
1470,6878,5324
1471,4233,3435
1472,4194,2910
1473,6771,4163
1474,6538,4367
1475,5194,2584
1476,3596,4032
1477,4329,2668
1478,6353,6073
1479,7633,5067
1480,6084,2512
1481,4831,4923
1482,2805,2033
1483,5265,5038
1484,6205,5819
1485,4503,2630
1486,4612,5816
1487,2812,2214
1488,6819,3741
1489,7785,5168
1490,4231,4955
1491,4895,2165
1492,6399,3302
1493,4450,5664
1494,3570,3831
1495,4544,5590
1496,5715,5617
1497,7766,4397
1498,4440,4375
1499,4867,3408
1500,5677,2767
1501,7102,4579
1502,3816,3208
1503,7731,3983
1504,5076,3092
1505,7395,2075
1506,4639,4065
1507,7731,2137
1508,5152,3795
1509,3193,3263
1510,3937,5256
1511,3056,2957
1512,5579,2627
1513,3847,3969
1514,6424,5503
1515,7176,3614
1516,7770,4982
1517,4771,2005
1518,5549,6078
1519,3260,5900
1520,2998,4390
1521,3365,5166
1522,6458,5452
1523,5099,5208
1524,3639,3381
1525,2941,3621
1526,3392,4358
1527,3507,3270
1528,7052,4526
1529,5385,4089
1530,7355,4402
1531,3132,5341
1532,7071,2356
1533,4988,5879
1534,5636,3499
1535,6411,2031
1536,7338,2236
1537,4220,3505
1538,6113,4088
1539,4670,4329
1540,4065,3054
1541,7873,4737
1542,3401,5074
1543,7410,1986
1544,6728,3434
1545,3255,4691
1546,3002,4640
1547,4920,4283
1548,5631,2040
1549,5933,4597
1550,4960,2526
1551,4794,5591
1552,7368,2533
1553,3727,4921
1554,4502,5688
1555,4953,2564
1556,4660,3935
1557,5450,4438
1558,3642,3066
1559,6036,5501
1560,2958,5336
1561,6841,4242
1562,6427,3806
1563,6669,1919
1564,5816,2607
1565,6702,5570
1566,5708,4746
1567,7302,2008
1568,4445,3057
1569,5962,3853
1570,6707,5772
1571,7232,3262
1572,3473,2583
1573,3070,2102
1574,3909,2725
1575,5595,4281
1576,3120,3399
1577,4538,4772
1578,6112,5179
1579,4771,4304
1580,2919,4583
1581,2807,2059
1582,6508,4437
1583,4979,2973
1584,4181,4952
1585,2977,3046
1586,4651,2724
1587,3232,4443
1588,3993,3130
1589,3795,2009
1590,7577,5968
1591,6800,2218
1592,6679,6075
1593,3687,2095
1594,3254,2477
1595,3223,5636
1596,7823,2415
1597,6866,4656
1598,7250,4122
1599,7460,3860
1600,3666,5353
1601,4017,3410
1602,3378,3261
1603,5807,4627
1604,5720,2117
1605,6399,3295
1606,4855,3674
1607,4206,3042
1608,3531,5312
1609,5141,2620
1610,4964,5015
1611,7480,3440
1612,6427,4890
1613,3122,4984
1614,4020,5778
1615,5731,3936
1616,6624,5185
1617,5172,4507
1618,6820,4021
1619,4234,4274
1620,3663,6054
1621,4318,5205
1622,4588,5417
1623,2821,4213
1624,5510,2308
1625,4473,4379
1626,7332,4158
1627,7075,4745
1628,3524,3112
1629,4726,2210
1630,6469,2546
1631,7463,5973
1632,3876,3488
1633,6406,2453
1634,4727,3664
1635,5809,2259
1636,7320,4755
1637,4944,2305
1638,6867,3339
1639,3425,5818
1640,5919,5598
1641,3502,3096
1642,4077,2313
1643,3192,2596
1644,7398,2372
1645,5315,2736
1646,6816,3202
1647,6151,2624
1648,5183,3627
1649,4142,2242
1650,6424,2576
1651,3505,5359
1652,4713,5042
1653,6709,5354
1654,4284,2380
1655,7138,4677
