Request,Tiempo Actualizar,Tiempo Llave
229,4909,2436
230,2526,2274
231,3030,2096
232,3327,1892
233,3692,1639
234,3869,1304
235,4502,2611
236,2547,2566
237,3090,2387
238,3309,2504
239,4304,1574
240,2625,2557
241,5080,1542
242,2240,1681
243,2105,2489
244,3278,1973
245,4028,1166
246,2269,1619
247,2752,1089
248,4089,1160
249,3205,995
250,3050,1482
251,4208,2517
252,3498,2624
253,2089,2194
254,3213,2563
255,3304,1333
256,3867,1503
257,4093,2657
258,3668,1146
259,4939,1525
260,2495,2495
261,4426,1965
262,4972,1690
263,4943,2083
264,4709,1483
265,3864,1690
266,3542,988
267,4384,1074
268,4211,1946
269,2306,1285
270,3661,1235
271,4517,1737
272,4663,1147
273,4670,2243
274,3670,1161
275,3068,1035
276,4549,1132
277,3664,2240
278,3311,1126
279,3841,2495
280,3778,1371
281,2404,1192
282,2301,1520
283,4829,1345
284,3776,1288
285,4867,1400
286,4785,2356
287,3940,2089
288,2658,1152
289,4883,1888
290,5044,2449
291,2199,2740
292,4592,1444
293,4426,1429
294,2651,2669
295,4127,902
296,3549,2756
297,5092,1133
298,4862,1559
299,3969,2169
300,4489,1607
301,2264,1271
302,4467,1906
303,2393,1009
304,2312,1079
305,4061,1155
306,2909,2588
307,3642,1096
308,3681,1035
309,3584,2217
310,2684,2259
311,2521,1167
312,2675,2254
313,2754,2000
314,4884,1571
315,4929,1539
316,3536,2234
317,2466,1483
318,3323,2618
319,4558,2121
320,5012,2394
321,4400,2047
322,3090,2729
323,3265,1294
324,2442,1422
325,3627,1472
326,3424,1476
327,5042,1915
-,-,-
328,2016,1270
329,3244,2137
330,2036,2142
331,2061,1896
332,4009,2105
333,3256,2580
334,4752,2074
335,4431,2341
336,2862,2038
337,3702,1015
338,5026,934
339,4962,2554
340,2426,1308
341,2971,1353
342,3816,1375
343,3201,1161
344,3819,1130
345,4076,1073
346,2768,2413
347,2069,1054
348,4850,1187
349,4646,1430
350,2966,2179
351,3194,1790
352,4386,1578
353,3084,2720
354,3863,1492
355,5002,2570
356,4136,2866
357,4170,2145
358,3976,901
359,3049,2675
360,2115,1318
361,4532,2182
362,3376,1144
363,4959,1597
364,3758,1912
365,2350,2562
366,2182,2083
367,3941,1187
368,2231,2845
369,2372,1889
370,4363,2734
371,2420,2707
372,2540,2452
373,3565,2680
374,4852,2394
375,2810,2594
376,3002,1747
377,4313,2013
378,3982,1282
379,5012,2374
380,4740,1886
381,3698,1258
382,3686,1921
383,4805,1628
384,2292,966
385,4638,2546
386,3406,2030
387,3171,1798
388,2758,1797
389,2208,2531
390,2042,1983
391,2479,2320
392,2254,1556
393,3366,2819
394,4440,2112
395,3006,1204
396,2655,2272
397,4149,1881
398,2276,923
399,2518,2589
400,3987,2293
401,3757,2637
402,2271,2097
403,3017,2329
404,2478,2790
405,2214,2562
406,4093,1237
407,3955,2147
408,4718,2107
409,2168,2668
410,5084,1278
411,4869,2578
412,2750,1027
413,4007,2058
414,2551,2403
415,5092,2812
416,2334,1113
417,2544,2845
418,2410,1196
419,2478,1891
420,2353,1310
421,4261,1244
422,3404,1197
423,2728,1287
424,3071,1531
425,3234,1922
426,2132,2843
427,2582,2285
428,4759,990
429,3890,1258
430,4139,2482
431,2680,2353
432,3933,1152
433,2364,2711
434,2492,2306
435,4115,1296
436,3084,1466
437,3983,2450
438,4773,1764
439,3125,2668
440,4670,2500
441,4144,2092
442,4213,979
443,2667,1093
444,2165,2393
445,3449,1986
446,4140,2095
447,2666,1271
448,3696,2328
449,2037,1322
450,3300,1463
451,5070,1543
452,4712,1322
453,2972,2068
454,2783,1364
455,4827,1876
456,3908,1515
457,4744,2479
458,5031,2643
459,3427,1501
460,3051,961
461,4908,1755
462,2900,1644
463,4319,1917
464,2410,1903
465,3599,2828
466,2906,2698
467,2711,1194
468,2800,1929
469,2781,1127
470,4776,2215
471,4544,2509
472,2762,929
473,3648,2771
474,3534,1162
475,4195,1544
476,3555,1100
477,2495,2681
478,3678,1818
479,3227,1351
480,3637,945
481,3400,1923
482,2231,1011
483,3601,2506
484,2633,2465
485,2170,2853
486,2381,1869
487,3842,1837
488,4940,1913
489,3738,2351
-,-,-
490,2843,1387
491,2381,1883
492,3777,1450
493,4757,1357
494,2514,950
495,2804,2242
496,2539,2210
497,2393,1532
498,3300,1490
499,3971,1017
500,3688,1928
501,3950,2099
502,3130,2414
503,5014,2504
504,3478,2682
505,2117,1520
506,2497,1558
507,3060,1716
508,3835,1070
509,2159,2411
510,2136,1676
511,3723,1707
512,3105,1054
513,5026,2298
514,4001,1436
515,2509,1736
516,3044,2202
517,3091,1365
518,3019,1501
519,4328,2106
520,4265,2674
521,3262,1803
522,2353,2538
523,4369,2542
524,2277,2850
525,4616,2039
526,4717,1807
527,3593,2414
528,4887,2804
529,2851,2140
530,5102,1830
531,2031,1862
532,3391,1506
533,4559,2117
534,3016,2228
535,3591,2704
536,2858,2006
537,4601,1003
538,2968,2539
539,4318,960
540,3496,2221
541,5076,1492
542,4192,1992
543,5079,2145
544,2847,2753
545,3236,2629
546,2874,2786
547,4734,1657
548,3204,2403
549,2222,904
550,4099,2582
551,3409,2523
552,2421,2556
553,4918,1049
554,3884,2743
555,2167,1872
556,5000,2757
557,4424,1981
558,2561,1007
559,4348,2032
560,2475,969
561,2820,1936
562,5093,977
563,4779,2830
564,3860,2863
565,3798,2625
566,3925,1331
567,3318,893
568,3837,1526
569,2777,2706
570,5110,1668
571,4796,1783
572,4259,2333
573,4261,2154
574,2099,1814
575,3826,2664
576,5056,2356
577,3835,2256
578,4728,1681
579,4997,1848
580,4583,977
581,2683,1986
582,3443,1762
583,3694,2192
584,4433,2729
585,2877,2075
586,2382,2692
587,2603,1324
588,4071,891
589,2978,2666
590,2344,2761
591,3591,1233
592,3643,2837
593,4530,1878
594,3167,2110
595,3094,2226
596,4826,2827
597,4756,1501
598,4254,1196
599,3406,2261
600,4971,1482
601,4281,1827
602,2943,2165
603,3181,1929
604,2072,2705
605,4084,2344
606,2655,2349
607,4622,1539
608,3719,2864
609,3622,2080
610,4040,2523
611,3605,981
612,4338,2245
613,4554,2776
614,4675,2818
615,4535,1656
616,2369,2593
617,4155,1915
618,4922,2357
619,3691,975
620,5083,2670
621,4152,2318
622,4139,2671
623,2076,2014
624,4028,1407
625,2742,1383
626,2336,2083
627,3621,1412
628,4101,2723
629,3745,1736
630,4251,2041
631,5085,2813
632,2666,2715
633,2151,1434
634,2332,2428
635,3049,1250
636,2053,1666
637,4334,2633
638,4758,1824
639,3060,2504
640,3056,2637
641,4193,2535
642,4043,1382
643,3658,1355
644,4775,2025
645,3714,2832
646,2676,1130
647,3769,2559
648,3856,1969
649,4863,2264
650,4170,2059
-,-,-
651,4036,2116
652,3492,1159
653,2486,1193
654,2158,1947
655,3585,1524
656,4366,2564
657,2461,2706
658,3495,1901
659,3560,2142
660,2620,2243
661,4999,1171
662,2624,1450
663,3943,1996
664,4750,1694
665,4996,2177
666,3999,2072
667,4408,2859
668,4835,2215
669,4343,1822
670,4308,2027
671,2937,2506
672,2322,2233
673,4334,2337
674,3773,1997
675,3917,1372
676,2368,1981
677,3825,1609
678,2685,1152
679,2069,1896
680,4126,2767
681,2298,2642
682,3564,1887
683,3827,2725
684,4249,1682
685,3307,1452
686,4575,1961
687,4557,1607
688,3894,1507
689,4905,2777
690,4150,1338
691,2099,1058
692,3535,1286
693,4614,1653
694,4817,2229
695,3549,2062
696,2428,2234
697,2077,1309
698,3032,2378
699,4022,2201
700,2777,1928
701,2822,1282
702,3703,2362
703,3981,2827
704,2947,2452
705,4742,1998
706,2839,934
707,4322,2204
708,3110,2380
709,4811,2508
710,4652,1668
711,5078,1310
712,4091,1520
713,2655,1386
714,2473,1498
715,4215,1789
716,2234,1700
717,4066,1857
718,2854,2613
719,2751,2431
720,3642,2044
721,4507,2868
722,4924,1276
723,2409,2320
724,4307,1070
725,2730,1465
726,4307,2126
727,2648,1233
728,4428,1785
729,4659,1862
730,4602,2143
731,2079,1823
732,4938,2792
733,2434,2857
734,3487,2378
735,3015,2844
736,2722,1502
737,4522,1322
738,2665,2273
739,3336,2538
740,3153,1056
741,3192,1935
742,4056,1239
743,3234,1259
744,2351,1199
745,3841,1710
746,2067,1544
747,4076,1857
748,2408,1331
749,4639,2544
750,4468,2057
751,4828,2143
752,4801,1515
753,3473,1079
754,3403,1166
755,3357,2657
756,3486,2100
757,4103,2208
758,2912,1661
759,3726,1440
760,4530,1793
761,2848,1516
762,3581,1679
763,3458,969
764,3460,2238
765,4538,1186
766,3474,1044
767,4592,2460
768,4940,1191
769,4337,930
770,2746,1794
771,4529,2674
772,4675,1104
773,4923,1201
774,4070,2019
775,4564,2207
776,2214,2135
777,2285,2411
778,2329,1989
779,4067,1222
780,2625,2451
781,3937,2003
782,4372,2739
783,2714,2803
784,4970,2481
785,2433,1694
786,4755,1572
787,4786,941
788,3704,1548
789,3604,2623
790,4152,1457
791,5011,1742
792,4305,1563
793,3569,2208
794,4327,2221
795,2075,2812
796,5048,1496
797,5045,939
798,2581,1200
799,3559,928
800,3764,1226
801,4201,2508
802,4223,2565
803,4029,2019
804,3462,2683
805,3292,2593
806,2544,1291
807,3592,1010
808,3471,1620
809,3892,2629
810,3965,1338
811,3584,2150
812,2647,2719
813,2131,2318
814,5105,1989
815,4841,2861
816,4390,1994
817,4752,2810
-,-,-
818,2886,2799
819,3361,2210
820,4570,1862
821,4211,2856
822,4877,2124
823,4165,1877
824,3140,2176
825,3684,1778
826,3486,2249
827,5109,2661
828,2224,1459
829,3280,1217
830,4885,2597
831,2799,2781
832,3963,2596
833,4601,1673
834,3119,1264
835,2908,1803
836,4598,1129
837,4511,1124
838,2158,1546
839,2457,1648
840,4907,1826
841,4752,2398
842,2834,1028
843,2237,2669
844,4992,1741
845,4278,927
846,3261,2207
847,3857,2578
848,4302,2602
849,4476,1408
850,4202,2678
851,4778,1031
852,2651,1998
853,3278,1141
854,4330,1574
855,3936,1787
856,3604,1831
857,2052,2651
858,2682,2053
859,2743,1713
860,3604,2627
861,2240,2057
862,3637,1431
863,5015,2612
864,4878,2755
865,4648,1799
866,2813,2098
867,4779,1218
868,3551,1789
869,3742,1156
870,4201,2524
871,2618,2827
872,2362,922
873,4995,1717
874,4849,1920
875,2408,2148
876,3703,2282
877,3851,2807
878,3996,2417
879,3848,1059
880,5044,2331
881,3996,2779
882,4972,1676
883,3905,2439
884,4974,1570
885,2183,2729
886,2398,1224
887,3514,2677
888,5086,1992
889,4833,1148
890,2928,1340
891,3750,2169
892,2575,1998
893,3269,1406
894,3988,2015
895,5079,1453
896,2199,2632
897,2026,2239
898,4854,1548
899,2741,1037
900,3661,1743
901,2255,1842
902,2405,2349
903,2778,1037
904,2666,1088
905,2859,2696
906,3458,2509
907,3284,1776
908,5071,2556
909,3160,2100
910,4055,2168
911,2537,2073
912,2634,1923
913,4491,1159
914,4240,2591
915,4064,2580
916,3277,1131
917,3356,2848
918,2164,2400
919,4139,1911
920,2396,2323
921,4177,1555
922,4817,1953
923,3109,2771
924,2656,1596
925,4822,1030
926,2431,1528
927,3666,2671
928,3814,2362
929,5112,1946
930,3600,2532
931,2210,894
932,2089,1714
933,4445,2672
934,4995,2858
935,4534,1229
936,2813,2144
937,3101,2475
938,2654,2103
939,4700,1663
940,4359,2244
941,2228,1338
942,3768,2067
943,3705,2527
944,4683,2867
945,2375,1866
946,2556,1235
947,2608,2452
948,4228,2586
949,2928,1915
950,2459,2656
951,3565,2469
952,3100,2708
953,4677,2690
954,2300,893
955,4048,1623
956,2932,1231
957,5102,2091
958,2675,1291
959,4520,2210
960,2338,1986
961,2877,1790
962,5079,943
963,4727,2672
964,4834,1578
965,3309,2616
966,5022,1399
967,4969,1584
968,3293,1093
969,3137,1810
970,3593,2470
971,4376,1433
972,2418,2201
973,2397,1200
974,4126,1844
975,2174,1494
976,3929,2756
977,2923,2247
978,3138,1273
979,4055,1420
980,3983,2688
981,5009,2226
982,3932,904
983,4565,2312
984,2756,2270
985,3711,1488
986,3678,2212
-,-,-
987,3093,2804
988,3273,2185
989,4505,2534
990,2474,1925
991,4315,1721
992,3990,1689
993,4863,1284
994,3989,2455
995,3603,1844
996,2189,2493
997,2412,2399
998,5015,2509
999,3304,1611
1000,2604,2131
1001,3328,2246
1002,4951,2318
1003,3118,2763
1004,4551,1264
1005,3484,2756
1006,4332,1336
1007,4395,1751
1008,4633,1913
1009,4735,2498
1010,2497,2089
1011,5114,2153
1012,2708,1717
1013,4991,2226
1014,3944,1828
1015,2185,1633
1016,3353,2377
1017,3465,2080
1018,4328,2477
1019,3248,1787
1020,4625,2536
1021,4629,2766
1022,2399,2494
1023,3423,1311
1024,4639,1351
1025,4556,1433
1026,4968,1258
1027,3975,1161
1028,2941,1147
1029,2378,2015
1030,4120,898
1031,4800,2784
1032,3823,1935
1033,3341,2831
1034,3241,1022
1035,4027,1590
1036,4647,2613
1037,3795,1099
1038,2232,1091
1039,4735,1734
1040,5063,1791
1041,3264,2716
1042,4618,1352
1043,4037,2194
1044,3583,1311
1045,2079,2709
1046,2051,1831
1047,3207,2636
1048,2260,2150
1049,4279,2571
1050,2935,2209
1051,3014,1831
1052,3139,2229
1053,4537,1494
1054,4878,1989
1055,3212,2781
1056,2355,904
1057,3342,2079
1058,3768,2700
1059,4300,2641
1060,4450,2565
1061,2789,2227
1062,4091,1618
1063,4576,2064
1064,4313,1341
1065,5008,2046
1066,4388,2790
1067,3664,2047
1068,2277,2850
1069,2613,2368
1070,4515,2247
1071,3607,2511
1072,2888,2080
1073,2058,1639
1074,4274,2417
1075,4531,2758
1076,2228,1256
1077,4540,1960
1078,4094,2145
1079,3490,2140
1080,3893,1973
1081,4588,2475
1082,4554,930
1083,4333,1676
1084,3449,1798
1085,3932,1827
1086,2808,2407
1087,4154,2775
1088,2727,2166
1089,2542,1866
1090,3307,1955
1091,2820,2539
1092,4858,1285
1093,2760,2800
1094,3845,2456
1095,4935,2543
1096,4608,1792
1097,3550,1138
1098,2575,1091
1099,4520,1350
1100,3573,2248
1101,4464,1163
1102,4229,2386
1103,3804,2439
1104,3216,2634
1105,2407,1274
1106,4901,1322
1107,3203,2407
1108,4651,1177
1109,4612,2860
1110,2677,2182
1111,4103,1446
1112,2598,1710
1113,3782,2630
1114,3920,2370
1115,4971,1526
1116,4176,2349
1117,4640,1347
1118,2040,2684
1119,3957,1796
1120,4497,1077
1121,3969,2726
1122,3895,2174
1123,4590,1527
1124,4163,979
1125,4044,1402
1126,4581,2493
1127,3882,2536
1128,3456,2638
1129,4633,1141
1130,3880,2511
1131,3901,1576
1132,2761,2408
1133,3357,2781
1134,3966,1533
1135,4994,1647
1136,4700,1543
1137,3265,1247
1138,4063,2116
1139,2922,2486
1140,4840,1581
1141,3436,1371
1142,4336,1306
1143,2516,2795
1144,2225,2198
1145,3744,2196
1146,3588,2446
-,-,-
1147,3784,1263
1148,2073,1383
1149,2921,1590
1150,4661,2561
1151,2602,1870
1152,4892,1543
1153,2892,2020
1154,5014,1982
1155,3110,1295
1156,4763,1935
1157,3252,1994
1158,4859,1782
1159,2528,2201
1160,3708,2724
1161,3134,1356
1162,4892,2581
1163,2764,1296
1164,2287,1576
1165,2873,2512
1166,2107,1768
1167,3932,1899
1168,3677,1250
1169,2875,2196
1170,2618,1182
1171,3779,1049
1172,3771,1947
1173,2625,1022
1174,4934,2176
1175,4170,1237
1176,4111,2421
1177,2683,2230
1178,4817,1846
1179,4500,2056
1180,4406,2341
1181,4804,2707
1182,3752,2675
1183,3271,1225
1184,4636,1028
1185,2452,1747
1186,4157,1002
1187,2261,2491
1188,4353,1450
1189,4247,1936
1190,4377,2408
1191,2777,1754
1192,4710,2644
1193,2762,1862
1194,4205,1755
1195,3523,1701
1196,4019,1016
1197,2462,1857
1198,2204,930
1199,4674,1379
1200,3899,1240
1201,2400,1183
1202,3955,2249
1203,2117,1384
1204,3236,1429
1205,3617,939
1206,3751,2450
1207,3884,1863
1208,3565,2185
1209,4781,1141
1210,3458,934
1211,2579,1513
1212,4686,1294
1213,2371,1251
1214,4675,1287
1215,5036,2232
1216,2380,1458
1217,2322,1527
1218,2299,1259
1219,4219,2454
1220,2391,2078
1221,4511,906
1222,3977,2104
1223,3884,1250
1224,3353,2412
1225,4958,1458
1226,3663,2091
1227,4687,1170
1228,4763,2806
1229,4400,2336
1230,2104,1411
1231,2545,1340
1232,2426,1441
1233,5032,1871
1234,4055,1155
1235,2925,946
1236,3480,1607
1237,3642,1834
1238,2433,1720
1239,3788,2804
1240,3516,2415
1241,4868,1735
1242,3506,2300
1243,4492,2578
1244,5102,1351
1245,2804,1664
1246,4388,2825
1247,3064,1139
1248,2179,1872
1249,5002,2113
1250,2020,1192
1251,3970,1901
1252,4680,1720
1253,5010,2415
1254,3271,1481
1255,3409,2860
1256,4185,1228
1257,3946,1060
1258,2111,2595
1259,4463,2614
1260,4220,2576
1261,4763,1357
1262,3962,2559
1263,3337,1219
1264,3367,1714
1265,3463,1458
1266,3267,2786
1267,2752,2053
1268,4309,1271
1269,2438,2324
1270,3910,2394
1271,2278,2653
1272,4101,1956
1273,4725,2410
1274,3179,1919
1275,2188,1989
1276,2298,1707
1277,4557,2228
1278,2553,2714
1279,3250,1561
1280,4169,2017
1281,4120,1969
1282,2849,2048
1283,2071,2368
1284,4476,1639
1285,4373,1748
1286,2849,1827
1287,3547,1128
1288,3725,1367
1289,4146,2286
1290,2983,1462
1291,2887,1844
1292,2094,2371
1293,3857,2078
1294,3826,1970
1295,2676,2465
1296,2348,1056
1297,3777,1471
1298,4116,1553
1299,3347,1576
1300,4293,2672
1301,2401,2346
1302,2294,1686
1303,4316,1579
1304,3516,2255
1305,3804,1467
1306,4528,1004
1307,3239,1652
-,-,-
1308,2176,2165
1309,2093,2558
1310,3667,2354
1311,2715,2372
1312,2452,1807
1313,4414,1637
1314,3880,1658
1315,4239,1982
1316,2785,1757
1317,5008,2027
1318,2673,1372
1319,3807,2572
1320,4756,1976
1321,3445,1705
1322,2307,2555
1323,3225,2817
1324,2212,1993
1325,2595,1720
1326,2993,1530
1327,2462,1732
1328,4717,2655
1329,2019,1296
1330,2026,2570
1331,3829,2271
1332,2647,2805
1333,2079,2564
1334,2038,2023
1335,4610,1886
1336,4165,2212
1337,4746,1718
1338,4695,1264
1339,4391,2163
1340,4091,1436
1341,2177,1280
1342,4083,1637
1343,4787,1859
1344,2410,2786
1345,4967,2558
1346,3313,1433
1347,2530,2172
1348,5077,2341
1349,4271,1597
1350,3017,2033
1351,2070,2822
1352,5038,1924
1353,4852,2441
1354,3627,1511
1355,3691,1724
1356,4065,1664
1357,4859,2153
1358,2064,1156
1359,4449,2240
1360,2849,1057
1361,2967,1301
1362,4569,1399
1363,2331,2624
1364,3554,2034
1365,4223,2232
1366,4658,2697
1367,3337,1179
1368,3933,2333
1369,3452,1101
1370,3217,1213
1371,2303,1729
1372,5001,1650
1373,2111,2456
1374,4684,1892
1375,2718,980
1376,4224,1562
1377,2169,2751
1378,4963,2186
1379,2713,2085
1380,2658,2354
1381,2790,1782
1382,4199,2353
1383,2623,1356
1384,3834,2625
1385,3887,1717
1386,4432,2333
1387,2457,2037
1388,3211,2538
1389,2040,2080
1390,2718,1212
1391,2021,2195
1392,3886,1608
1393,2492,1845
1394,3908,2152
1395,2908,1324
1396,4608,1882
1397,3936,1406
1398,2775,1304
1399,4921,2821
1400,5070,2097
1401,4130,1252
1402,4297,2515
1403,2325,967
1404,2121,1514
1405,3121,999
1406,4559,2086
1407,2843,2013
1408,3949,1178
1409,2693,1398
1410,4916,1713
1411,4103,2738
1412,3279,1785
1413,4071,2553
1414,4480,1855
1415,3471,1004
1416,2296,2031
1417,3328,976
1418,2354,1813
1419,3730,1019
1420,2427,1809
1421,4413,1858
1422,2448,1893
1423,4091,1108
1424,3884,2471
1425,3417,2606
1426,3476,1072
1427,3621,1387
1428,2679,1015
1429,4568,1784
1430,4553,2291
1431,2918,1722
1432,4593,1141
1433,2878,2449
1434,4286,966
1435,4688,2868
1436,2343,2383
1437,5039,2711
1438,4970,2198
1439,3594,1359
1440,4732,2297
1441,2078,2131
1442,4533,1746
1443,3996,2265
1444,3558,2642
1445,4762,1580
1446,2621,2618
1447,3133,2026
1448,3860,1411
1449,3933,2419
1450,4341,2602
1451,4405,2132
1452,4693,2835
1453,4472,1180
1454,3431,1946
1455,3500,2571
1456,5027,1101
1457,4417,2703
1458,3642,1221
1459,4491,2669
1460,4849,2127
1461,2782,2081
1462,3799,2501
1463,2889,1385
1464,2305,1754
1465,4476,991
1466,2257,2812
1467,4365,2525
1468,2631,1581
1469,3362,1783
1470,2029,2477
1471,2400,1912
1472,2930,2712
1473,3979,2231
1474,3290,2781
1475,3313,2776
-,-,-
1476,2871,2463
1477,2903,1654
1478,3654,2053
1479,2608,2130
1480,4718,1794
1481,2432,1731
1482,4783,2274
1483,3387,1130
1484,3067,2767
1485,3685,2042
1486,4740,2517
1487,3130,1206
1488,4840,2339
1489,4628,1720
1490,3380,2623
1491,2758,1220
1492,2267,1067
1493,2892,2710
1494,2520,1466
1495,3255,1490
1496,3062,2059
1497,2941,2479
1498,2415,1273
1499,4642,1481
1500,4982,1807
1501,4708,2153
1502,3227,2176
1503,4020,1249
1504,3282,1217
1505,4986,1585
1506,4643,2596
1507,3123,1923
1508,2106,2331
1509,4565,968
1510,3305,1876
1511,3039,1799
1512,2413,1900
1513,3075,1849
1514,4745,2500
1515,3598,2079
1516,3172,1349
1517,4225,1147
1518,2320,1607
1519,4496,1071
1520,2645,2082
1521,4838,2274
1522,4356,895
1523,5049,1566
1524,3736,2081
1525,3117,1454
1526,3006,1694
1527,3831,2099
1528,2492,994
1529,2239,1691
1530,2926,1050
1531,4054,2223
1532,3521,2811
1533,4769,1321
1534,2174,2818
1535,2030,1036
1536,2646,2664
1537,2343,1746
1538,4834,1600
1539,4225,2414
1540,2754,1622
1541,4873,1095
1542,4987,2594
1543,4436,2202
1544,3050,2670
1545,2718,2066
1546,2062,1718
1547,2682,972
1548,3711,1753
1549,3805,1308
1550,4824,1641
1551,3748,2094
1552,4043,1620
1553,3066,2748
1554,4123,1202
1555,3006,1148
1556,2176,2205
1557,4258,1994
1558,2976,1171
1559,4431,1943
1560,3801,1276
1561,5035,1423
1562,4472,1251
1563,2375,1216
1564,2836,1761
1565,2935,1534
1566,3320,1659
1567,4174,1111
1568,4341,1632
1569,4346,2190
1570,3861,2275
1571,2447,913
1572,3366,2368
1573,4452,1724
1574,3855,1000
1575,2611,1544
1576,3587,1903
1577,4648,2444
1578,4008,1323
1579,2627,2612
1580,4863,953
1581,3905,1621
1582,5096,1382
1583,4936,1454
1584,3147,1509
1585,4328,1777
1586,4977,2842
1587,4580,1702
1588,2869,1682
1589,4255,910
1590,4700,1754
1591,2802,1983
1592,4382,2444
1593,3720,2495
1594,3817,1596
1595,3942,2751
1596,2831,2708
1597,2870,1220
1598,4375,941
1599,2374,2798
1600,4086,1238
1601,4148,2517
1602,4779,2681
1603,4028,1907
1604,3754,2730
1605,3703,1410
1606,2257,1572
1607,2031,2543
1608,4453,1633
1609,2226,1902
1610,3918,1211
1611,2548,1440
1612,3891,2610
1613,3044,1508
1614,4548,2830
1615,3850,2154
1616,2105,2466
1617,2618,1985
1618,3526,2028
1619,5095,2585
1620,3005,981
1621,4030,1941
1622,2501,2300
1623,4969,2586
1624,4910,2736
1625,2635,1835
1626,3411,1186
1627,4631,1247
1628,3936,1243
1629,2683,2313
1630,4150,973
1631,4946,991
1632,4136,1737
1633,4666,1000
1634,4857,943
1635,2181,1183
1636,3066,2175
1637,2959,2284
1638,4677,1154
1639,3592,1290
-,-,-
